# Sample spoofed GnssLogger log (4 of 13 sats spoofed, epochs 30-75)
# Header Description:
Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388824913193742,2.0,42.3,409.7292,,,,,1575420000,,,,,,6,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388824918778369,2.0,48.9,-162.3381,,,,,1575420000,,,,,,6,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388824914527172,2.0,43.7,230.0267,,,,,1575420000,,,,,,6,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388824916924437,2.0,46.1,0.2136,,,,,1575420000,,,,,,6,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388824913765271,2.0,41.2,-567.5084,,,,,1575420000,,,,,,6,39.86
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388825923662791,2.0,40.6,407.8495,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388825927799714,2.0,46.5,-437.7175,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388825922627792,2.0,40.5,592.4818,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388825928352510,2.0,46.2,214.0668,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388825932461037,2.0,50.9,23.9301,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388825922822302,2.0,40.0,345.2179,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388825921363583,2.0,39.4,-682.7998,,,,,1575420000,,,,,,1,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388825908792444,2.0,38.8,-105.1921,,,,,1575420000,,,,,,6,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388825913192379,2.0,41.9,409.7650,,,,,1575420000,,,,,,6,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388825918778910,2.0,47.3,-162.3517,,,,,1575420000,,,,,,6,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388825914526407,2.0,42.8,230.0259,,,,,1575420000,,,,,,6,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388825916924433,2.0,45.4,0.2316,,,,,1575420000,,,,,,6,40.30
Raw,1781784008000,1026000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388825913767163,2.0,40.8,-567.4529,,,,,1575420000,,,,,,6,40.30
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388826923661428,2.0,40.4,407.9226,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388826927801177,2.0,46.7,-437.6411,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388826922625813,2.0,42.9,592.5128,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388826928351793,2.0,48.1,214.0888,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388826932460964,2.0,51.7,24.0589,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388826922821153,2.0,40.1,345.2934,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388826921365862,2.0,38.6,-682.7619,,,,,1575420000,,,,,,1,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388826908792791,2.0,37.8,-105.1117,,,,,1575420000,,,,,,6,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388826913191010,2.0,42.6,409.7795,,,,,1575420000,,,,,,6,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388826918779448,2.0,49.2,-162.3316,,,,,1575420000,,,,,,6,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388826914525637,2.0,42.4,230.0600,,,,,1575420000,,,,,,6,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388826916924433,2.0,46.0,0.3564,,,,,1575420000,,,,,,6,39.93
Raw,1781784009000,1027000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388826913769056,2.0,40.6,-567.4197,,,,,1575420000,,,,,,6,39.93
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388827923660071,2.0,42.6,408.0332,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388827927802633,2.0,48.0,-437.5737,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388827922623840,2.0,40.3,592.5489,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388827928351077,2.0,47.2,214.1684,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388827932460880,2.0,51.1,24.1629,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388827922820002,2.0,40.2,345.4033,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388827921368136,2.0,39.7,-682.7564,,,,,1575420000,,,,,,1,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388827908793145,2.0,37.8,-105.0298,,,,,1575420000,,,,,,6,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388827913189643,2.0,42.5,409.8250,,,,,1575420000,,,,,,6,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388827918779991,2.0,49.5,-162.2820,,,,,1575420000,,,,,,6,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388827914524874,2.0,42.4,230.0965,,,,,1575420000,,,,,,6,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388827916924434,2.0,46.6,0.4798,,,,,1575420000,,,,,,6,40.34
Raw,1781784010000,1028000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388827913770952,2.0,40.8,-567.4294,,,,,1575420000,,,,,,6,40.34
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388828923658707,2.0,40.9,408.0782,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388828927804091,2.0,46.6,-437.4685,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388828922621865,2.0,41.4,592.5792,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388828928350361,2.0,48.3,214.2083,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388828932460801,2.0,51.6,24.2038,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388828922818847,2.0,40.7,345.5079,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388828921370414,2.0,39.3,-682.7559,,,,,1575420000,,,,,,1,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388828908793494,2.0,38.9,-104.9973,,,,,1575420000,,,,,,6,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388828913188275,2.0,42.9,409.8912,,,,,1575420000,,,,,,6,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388828918780531,2.0,49.9,-162.3429,,,,,1575420000,,,,,,6,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388828914524103,2.0,42.6,230.0723,,,,,1575420000,,,,,,6,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388828916924432,2.0,47.0,0.4823,,,,,1575420000,,,,,,6,40.02
Raw,1781784011000,1029000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388828913772842,2.0,42.2,-567.3239,,,,,1575420000,,,,,,6,40.02
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388829923657345,2.0,41.6,408.1293,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388829927804903,2.0,50.2,-437.3957,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388829922619887,2.0,40.1,592.6381,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388829928350979,2.0,50.3,214.2177,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388829932460716,2.0,51.5,24.3064,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388829922819517,2.0,49.7,345.6138,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388829921372696,2.0,39.2,-682.7929,,,,,1575420000,,,,,,1,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388829908793843,2.0,37.1,-104.8524,,,,,1575420000,,,,,,6,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388829913185141,2.0,50.4,409.9389,,,,,1575420000,,,,,,6,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388829918781074,2.0,48.0,-162.2791,,,,,1575420000,,,,,,6,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388829914523333,2.0,44.8,230.0934,,,,,1575420000,,,,,,6,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388829916924431,2.0,46.0,0.6447,,,,,1575420000,,,,,,6,31.75
Raw,1781784012000,1030000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388829913774731,2.0,43.3,-567.3605,,,,,1575420000,,,,,,6,31.75
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388830923655985,2.0,43.6,408.2091,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388830927806364,2.0,49.8,-437.3473,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388830922617910,2.0,40.2,592.7083,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388830928350267,2.0,50.0,214.1987,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388830932460637,2.0,50.5,24.3944,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388830922818364,2.0,49.8,345.7586,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388830921374973,2.0,39.4,-682.7436,,,,,1575420000,,,,,,1,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388830908794194,2.0,39.6,-104.7358,,,,,1575420000,,,,,,6,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388830913183771,2.0,49.8,409.9441,,,,,1575420000,,,,,,6,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388830918781616,2.0,49.0,-162.3186,,,,,1575420000,,,,,,6,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388830914522571,2.0,43.8,230.1246,,,,,1575420000,,,,,,6,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388830916924425,2.0,46.0,0.7378,,,,,1575420000,,,,,,6,32.40
Raw,1781784013000,1031000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388830913776629,2.0,41.2,-567.3258,,,,,1575420000,,,,,,6,32.40
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388831923654623,2.0,42.5,408.2445,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388831927807821,2.0,50.4,-437.2436,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388831922615935,2.0,41.2,592.7498,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388831928349550,2.0,50.5,214.2934,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388831932460559,2.0,51.0,24.5285,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388831922817210,2.0,49.7,345.8674,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388831921377244,2.0,39.8,-682.7043,,,,,1575420000,,,,,,1,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388831908794543,2.0,37.8,-104.6481,,,,,1575420000,,,,,,6,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388831913182403,2.0,49.8,409.9864,,,,,1575420000,,,,,,6,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388831918782158,2.0,48.0,-162.3511,,,,,1575420000,,,,,,6,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388831914521802,2.0,44.3,230.1099,,,,,1575420000,,,,,,6,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388831916924422,2.0,43.4,0.8490,,,,,1575420000,,,,,,6,31.93
Raw,1781784014000,1032000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388831913778519,2.0,40.0,-567.3243,,,,,1575420000,,,,,,6,31.93
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388832923653259,2.0,41.0,408.3354,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388832927809278,2.0,49.6,-437.2267,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388832922613956,2.0,41.0,592.7799,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388832928348837,2.0,50.2,214.2930,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388832932460475,2.0,51.8,24.6252,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388832922816056,2.0,50.0,345.9383,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388832921379523,2.0,38.4,-682.7183,,,,,1575420000,,,,,,1,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388832908794892,2.0,37.6,-104.6364,,,,,1575420000,,,,,,6,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388832913181035,2.0,50.0,410.0484,,,,,1575420000,,,,,,6,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388832918782700,2.0,48.3,-162.2979,,,,,1575420000,,,,,,6,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388832914521034,2.0,43.8,230.1114,,,,,1575420000,,,,,,6,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388832916924420,2.0,46.6,0.8972,,,,,1575420000,,,,,,6,31.63
Raw,1781784015000,1033000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388832913780412,2.0,40.8,-567.2798,,,,,1575420000,,,,,,6,31.63
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388833923651898,2.0,42.2,408.3566,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388833927810739,2.0,50.2,-437.1569,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388833922611977,2.0,40.3,592.8213,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388833928348125,2.0,49.3,214.3013,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388833932460391,2.0,51.3,24.6551,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388833922814903,2.0,50.2,346.1023,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388833921381800,2.0,40.0,-682.7209,,,,,1575420000,,,,,,1,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388833908795242,2.0,36.7,-104.5585,,,,,1575420000,,,,,,6,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388833913179668,2.0,49.9,410.0529,,,,,1575420000,,,,,,6,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388833918783240,2.0,48.1,-162.2651,,,,,1575420000,,,,,,6,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388833914520267,2.0,44.1,230.1468,,,,,1575420000,,,,,,6,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388833916924419,2.0,45.4,1.0397,,,,,1575420000,,,,,,6,31.98
Raw,1781784016000,1034000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388833913782306,2.0,43.2,-567.2987,,,,,1575420000,,,,,,6,31.98
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388834923650534,2.0,40.6,408.4213,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388834927812194,2.0,49.5,-436.9581,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388834922609998,2.0,42.3,592.9052,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388834928347404,2.0,49.9,214.3190,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388834932460310,2.0,50.2,24.7361,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388834922813748,2.0,49.9,346.1938,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388834921384077,2.0,40.0,-682.7300,,,,,1575420000,,,,,,1,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388834908795590,2.0,37.4,-104.4379,,,,,1575420000,,,,,,6,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388834913178299,2.0,50.1,410.1155,,,,,1575420000,,,,,,6,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388834918783779,2.0,48.2,-162.2724,,,,,1575420000,,,,,,6,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388834914519496,2.0,43.0,230.1185,,,,,1575420000,,,,,,6,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388834916924413,2.0,45.9,1.0846,,,,,1575420000,,,,,,6,32.05
Raw,1781784017000,1035000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388834913784197,2.0,42.1,-567.2707,,,,,1575420000,,,,,,6,32.05
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388835923649175,2.0,41.6,408.5386,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388835927813652,2.0,49.9,-436.9962,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388835922608021,2.0,40.5,592.9673,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388835928346693,2.0,50.1,214.3596,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388835932460225,2.0,50.4,24.8969,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388835922812593,2.0,50.0,346.3227,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388835921386357,2.0,39.3,-682.7097,,,,,1575420000,,,,,,1,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388835908795937,2.0,36.4,-104.3101,,,,,1575420000,,,,,,6,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388835913176933,2.0,50.4,410.1299,,,,,1575420000,,,,,,6,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388835918784323,2.0,49.3,-162.3227,,,,,1575420000,,,,,,6,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388835914518726,2.0,43.2,230.1866,,,,,1575420000,,,,,,6,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388835916924414,2.0,45.8,1.2275,,,,,1575420000,,,,,,6,31.75
Raw,1781784018000,1036000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388835913786091,2.0,39.9,-567.2218,,,,,1575420000,,,,,,6,31.75
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388836923647812,2.0,43.0,408.5381,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388836927815109,2.0,50.7,-436.8759,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388836922606042,2.0,43.0,592.9278,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388836928345976,2.0,50.1,214.4430,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388836932460148,2.0,49.4,24.9384,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388836922811438,2.0,50.4,346.4457,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388836921388631,2.0,38.5,-682.6077,,,,,1575420000,,,,,,1,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388836908796280,2.0,37.5,-104.2708,,,,,1575420000,,,,,,6,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388836913175564,2.0,49.6,410.1761,,,,,1575420000,,,,,,6,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388836918784863,2.0,49.1,-162.3172,,,,,1575420000,,,,,,6,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388836914517961,2.0,42.9,230.1714,,,,,1575420000,,,,,,6,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388836916924409,2.0,45.9,1.3406,,,,,1575420000,,,,,,6,31.73
Raw,1781784019000,1037000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388836913787982,2.0,41.7,-567.2011,,,,,1575420000,,,,,,6,31.73
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388837923646448,2.0,42.2,408.6724,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388837927816568,2.0,49.1,-436.8875,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388837922604064,2.0,42.1,593.0389,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388837928345260,2.0,50.6,214.4370,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388837932460062,2.0,50.7,25.0557,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388837922810284,2.0,49.6,346.4681,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388837921390910,2.0,39.0,-682.6486,,,,,1575420000,,,,,,1,32.08
Raw,1781784020000,1038000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388837908796634,2.0,38.7,-104.1661,,,,,1575420000,,,,,,6,32.08
